time_stamp,trip_id,depart_airport,return_airport,depart_date,return_date,total_cost,depart_datetime,depart_duration,depart_stops,return_datetime,return_duration,return_stops,days_before_purchase
2022-07-06 11:07:32,SFO-IAD-10/20/2022-10/24/2022,SFO,IAD,10/20/2022,10/24/2022,517,2022-10-20 23:40:00,459,1,2022-10-24 16:05:00,360,0,105
2022-07-06 11:08:31,SFO-IAD-10/27/2022-10/31/2022,SFO,IAD,10/27/2022,10/31/2022,498,2022-10-27 07:00:00,300,0,2022-10-31 16:05:00,360,0,112
2022-07-06 11:09:24,SFO-IAD-11/03/2022-11/07/2022,SFO,IAD,11/03/2022,11/07/2022,498,2022-11-03 07:00:00,300,0,2022-11-07 16:05:00,360,0,119
2022-07-06 11:10:20,SFO-IAD-11/10/2022-11/14/2022,SFO,IAD,11/10/2022,11/14/2022,498,2022-11-10 07:00:00,300,0,2022-11-14 16:05:00,360,0,126
2022-07-06 11:11:14,SFO-IAD-11/17/2022-11/21/2022,SFO,IAD,11/17/2022,11/21/2022,547,2022-11-17 11:30:00,543,1,2022-11-21 16:05:00,368,0,133
2022-07-06 11:12:14,SFO-IAD-11/24/2022-11/28/2022,SFO,IAD,11/24/2022,11/28/2022,667,2022-11-24 08:14:00,418,1,2022-11-28 16:05:00,368,0,140
2022-07-06 11:13:14,SFO-IAD-12/01/2022-12/05/2022,SFO,IAD,12/01/2022,12/05/2022,498,2022-12-01 07:00:00,301,0,2022-12-05 16:05:00,368,0,147
2022-07-06 11:14:08,SFO-IAD-12/08/2022-12/12/2022,SFO,IAD,12/08/2022,12/12/2022,465,2022-12-08 07:00:00,301,0,2022-12-12 06:39:00,629,1,154
2022-07-06 11:15:04,SFO-IAD-12/15/2022-12/19/2022,SFO,IAD,12/15/2022,12/19/2022,675,2022-12-15 11:30:00,543,1,2022-12-19 16:05:00,368,0,161
2022-07-06 11:16:03,SFO-IAD-12/22/2022-12/26/2022,SFO,IAD,12/22/2022,12/26/2022,836,2022-12-22 11:30:00,543,1,2022-12-26 16:05:00,368,0,168
2022-07-06 11:17:00,SFO-IAD-12/29/2022-01/02/2023,SFO,IAD,12/29/2022,01/02/2023,718,2022-12-29 07:00:00,301,0,2023-01-02 16:05:00,368,0,175
2022-07-06 11:17:57,SFO-IAD-01/05/2023-01/09/2023,SFO,IAD,01/05/2023,01/09/2023,485,2023-01-05 11:30:00,543,1,2023-01-09 16:05:00,368,0,182
2022-07-06 11:19:08,SJC-MSY-07/07/2022-07/11/2022,SJC,MSY,07/07/2022,07/11/2022,807,2022-07-07 06:10:00,414,1,2022-07-11 07:25:00,625,2,0
2022-07-06 11:20:10,SJC-MSY-07/14/2022-07/18/2022,SJC,MSY,07/14/2022,07/18/2022,757,2022-07-14 06:10:00,414,1,2022-07-18 06:00:00,710,2,7
2022-07-06 11:21:12,SJC-MSY-07/21/2022-07/25/2022,SJC,MSY,07/21/2022,07/25/2022,869,2022-07-21 09:08:00,693,2,2022-07-25 06:00:00,710,2,14
2022-07-06 11:22:14,SJC-MSY-07/28/2022-08/01/2022,SJC,MSY,07/28/2022,08/01/2022,895,2022-07-28 09:08:00,693,2,2022-08-01 06:00:00,710,2,21
2022-07-06 11:23:17,SJC-MSY-08/04/2022-08/08/2022,SJC,MSY,08/04/2022,08/08/2022,864,2022-08-04 09:08:00,693,2,2022-08-08 07:25:00,625,2,28
2022-07-06 11:24:14,SJC-MSY-08/11/2022-08/15/2022,SJC,MSY,08/11/2022,08/15/2022,808,2022-08-11 09:08:00,693,2,2022-08-15 15:55:00,385,1,35
2022-07-06 11:25:16,SJC-MSY-08/18/2022-08/22/2022,SJC,MSY,08/18/2022,08/22/2022,618,2022-08-18 14:22:00,393,1,2022-08-22 10:45:00,595,2,42
2022-07-06 11:26:16,SJC-MSY-08/25/2022-08/29/2022,SJC,MSY,08/25/2022,08/29/2022,570,2022-08-25 11:45:00,441,1,2022-08-29 10:45:00,595,2,49
2022-07-06 11:27:17,SJC-MSY-09/01/2022-09/05/2022,SJC,MSY,09/01/2022,09/05/2022,847,2022-09-01 11:45:00,441,1,2022-09-05 06:00:00,415,1,56
2022-07-06 11:28:18,SJC-MSY-09/08/2022-09/12/2022,SJC,MSY,09/08/2022,09/12/2022,617,2022-09-08 06:10:00,433,1,2022-09-12 07:00:00,378,1,63
2022-07-06 11:29:21,SJC-MSY-09/15/2022-09/19/2022,SJC,MSY,09/15/2022,09/19/2022,710,2022-09-15 09:15:00,683,2,2022-09-19 12:43:00,590,1,70
2022-07-06 11:30:21,SJC-MSY-09/22/2022-09/26/2022,SJC,MSY,09/22/2022,09/26/2022,759,2022-09-22 06:10:00,551,1,2022-09-26 16:15:00,378,1,77
2022-07-06 11:31:22,SJC-MSY-09/29/2022-10/03/2022,SJC,MSY,09/29/2022,10/03/2022,757,2022-09-29 09:15:00,683,2,2022-10-03 11:29:00,664,1,84
2022-07-06 11:32:23,SJC-MSY-10/06/2022-10/10/2022,SJC,MSY,10/06/2022,10/10/2022,668,2022-10-06 12:06:00,434,1,2022-10-10 07:15:00,500,1,91
2022-07-06 11:33:26,SJC-MSY-10/13/2022-10/17/2022,SJC,MSY,10/13/2022,10/17/2022,787,2022-10-13 12:06:00,509,1,2022-10-17 15:09:00,449,1,98
2022-07-06 11:34:29,SJC-MSY-10/20/2022-10/24/2022,SJC,MSY,10/20/2022,10/24/2022,868,2022-10-20 12:06:00,434,1,2022-10-24 15:09:00,449,1,105
2022-07-06 11:35:31,SJC-MSY-10/27/2022-10/31/2022,SJC,MSY,10/27/2022,10/31/2022,781,2022-10-27 06:10:00,492,2,2022-10-31 14:36:00,567,1,112
2022-07-06 11:36:33,SJC-MSY-11/03/2022-11/07/2022,SJC,MSY,11/03/2022,11/07/2022,628,2022-11-03 12:20:00,363,1,2022-11-07 14:36:00,567,1,119
2022-07-06 11:37:35,SJC-MSY-11/10/2022-11/14/2022,SJC,MSY,11/10/2022,11/14/2022,628,2022-11-10 06:00:00,351,1,2022-11-14 14:36:00,567,1,126
2022-07-06 11:38:38,SJC-MSY-11/17/2022-11/21/2022,SJC,MSY,11/17/2022,11/21/2022,607,2022-11-17 14:22:00,341,1,2022-11-21 14:36:00,567,1,133
2022-07-06 11:39:40,SJC-MSY-11/24/2022-11/28/2022,SJC,MSY,11/24/2022,11/28/2022,665,2022-11-24 14:22:00,341,1,2022-11-28 18:03:00,385,1,140
2022-07-06 11:40:42,SJC-MSY-12/01/2022-12/05/2022,SJC,MSY,12/01/2022,12/05/2022,497,2022-12-01 06:00:00,351,1,2022-12-05 14:36:00,567,1,147
2022-07-06 11:41:45,SJC-MSY-12/08/2022-12/12/2022,SJC,MSY,12/08/2022,12/12/2022,497,2022-12-08 06:00:00,351,1,2022-12-12 14:36:00,567,1,154
2022-07-06 11:42:47,SJC-MSY-12/15/2022-12/19/2022,SJC,MSY,12/15/2022,12/19/2022,860,2022-12-15 14:22:00,341,1,2022-12-19 14:36:00,578,2,161
2022-07-06 11:43:49,SJC-MSY-12/22/2022-12/26/2022,SJC,MSY,12/22/2022,12/26/2022,1080,2022-12-22 12:20:00,363,1,2022-12-26 18:03:00,385,1,168
2022-07-06 11:44:49,SJC-MSY-12/29/2022-01/02/2023,SJC,MSY,12/29/2022,01/02/2023,1050,2022-12-29 14:22:00,341,1,2023-01-02 09:52:00,384,1,175
2022-07-06 11:45:50,SJC-MSY-01/05/2023-01/09/2023,SJC,MSY,01/05/2023,01/09/2023,498,2023-01-05 14:22:00,341,1,2023-01-09 14:08:00,606,2,182
2022-07-06 11:47:02,LAX-MUC-07/08/2022-07/12/2022,LAX,MUC,07/08/2022,07/12/2022,3162,2022-07-08 07:35:00,865,1,2022-07-12 10:55:00,1130,1,1
2022-07-06 11:48:06,LAX-MUC-07/15/2022-07/19/2022,LAX,MUC,07/15/2022,07/19/2022,2342,2022-07-15 07:35:00,865,1,2022-07-19 07:30:00,1335,2,8
2022-07-06 11:49:07,LAX-MUC-07/22/2022-07/26/2022,LAX,MUC,07/22/2022,07/26/2022,2187,2022-07-22 07:35:00,865,1,2022-07-26 10:55:00,1189,2,15
2022-07-06 11:50:13,LAX-MUC-07/29/2022-08/02/2022,LAX,MUC,07/29/2022,08/02/2022,2437,2022-07-29 07:35:00,865,1,2022-08-02 07:15:00,1393,2,22
2022-07-06 11:53:38,LAX-MUC-08/05/2022-08/09/2022,LAX,MUC,08/05/2022,08/09/2022,2177,2022-08-05 07:35:00,865,1,2022-08-09 12:40:00,1025,1,29
2022-07-06 11:54:42,LAX-MUC-08/12/2022-08/16/2022,LAX,MUC,08/12/2022,08/16/2022,1909,2022-08-12 07:35:00,865,1,2022-08-16 09:15:00,1146,2,36
2022-07-06 11:55:47,LAX-MUC-08/19/2022-08/23/2022,LAX,MUC,08/19/2022,08/23/2022,1918,2022-08-19 09:13:00,1042,2,2022-08-23 09:15:00,987,1,43
2022-07-06 11:56:52,LAX-MUC-08/26/2022-08/30/2022,LAX,MUC,08/26/2022,08/30/2022,1904,2022-08-26 07:30:00,870,1,2022-08-30 09:15:00,987,1,50
2022-07-06 11:57:58,LAX-MUC-09/02/2022-09/06/2022,LAX,MUC,09/02/2022,09/06/2022,1904,2022-09-02 07:30:00,870,1,2022-09-06 09:15:00,987,1,57
2022-07-06 11:59:04,LAX-MUC-09/09/2022-09/13/2022,LAX,MUC,09/09/2022,09/13/2022,1699,2022-09-09 07:27:00,873,1,2022-09-13 09:15:00,985,1,64
2022-07-06 12:00:15,LAX-MUC-09/16/2022-09/20/2022,LAX,MUC,09/16/2022,09/20/2022,1544,2022-09-16 07:27:00,873,1,2022-09-20 09:15:00,985,1,71
2022-07-06 12:01:23,LAX-MUC-09/23/2022-09/27/2022,LAX,MUC,09/23/2022,09/27/2022,1544,2022-09-23 07:27:00,873,1,2022-09-27 09:15:00,985,1,78
2022-07-06 12:02:31,LAX-MUC-09/30/2022-10/04/2022,LAX,MUC,09/30/2022,10/04/2022,1544,2022-09-30 07:27:00,873,1,2022-10-04 09:15:00,985,1,85
2022-07-06 12:03:45,LAX-MUC-10/07/2022-10/11/2022,LAX,MUC,10/07/2022,10/11/2022,1544,2022-10-07 07:20:00,880,1,2022-10-11 09:15:00,1001,1,92
2022-07-06 12:04:49,LAX-MUC-10/14/2022-10/18/2022,LAX,MUC,10/14/2022,10/18/2022,1544,2022-10-14 07:20:00,880,1,2022-10-18 09:15:00,1001,1,99
2022-07-06 12:05:55,LAX-MUC-10/21/2022-10/25/2022,LAX,MUC,10/21/2022,10/25/2022,1544,2022-10-21 07:20:00,880,1,2022-10-25 09:15:00,1001,1,106
2022-07-06 12:07:05,LAX-MUC-10/28/2022-11/01/2022,LAX,MUC,10/28/2022,11/01/2022,1344,2022-10-28 07:20:00,880,1,2022-11-01 09:30:00,1045,1,113
2022-07-06 12:08:13,LAX-MUC-11/04/2022-11/08/2022,LAX,MUC,11/04/2022,11/08/2022,1344,2022-11-04 08:10:00,860,1,2022-11-08 09:30:00,1105,1,120
2022-07-06 12:09:22,LAX-MUC-11/11/2022-11/15/2022,LAX,MUC,11/11/2022,11/15/2022,1504,2022-11-11 06:00:00,930,1,2022-11-15 09:30:00,1285,2,127
2022-07-06 12:10:34,LAX-MUC-11/18/2022-11/22/2022,LAX,MUC,11/18/2022,11/22/2022,1444,2022-11-18 06:00:00,930,1,2022-11-22 09:30:00,1105,1,134
2022-07-06 12:11:34,LAX-MUC-11/25/2022-11/29/2022,LAX,MUC,11/25/2022,11/29/2022,1344,2022-11-25 06:00:00,930,1,2022-11-29 09:30:00,1105,1,141
2022-07-06 12:12:40,LAX-MUC-12/02/2022-12/06/2022,LAX,MUC,12/02/2022,12/06/2022,1344,2022-12-02 06:00:00,930,1,2022-12-06 09:30:00,1105,1,148
2022-07-06 12:13:53,LAX-MUC-12/09/2022-12/13/2022,LAX,MUC,12/09/2022,12/13/2022,1344,2022-12-09 06:00:00,930,1,2022-12-13 09:30:00,1105,1,155
2022-07-06 12:14:57,LAX-MUC-12/16/2022-12/20/2022,LAX,MUC,12/16/2022,12/20/2022,1599,2022-12-16 06:00:00,930,1,2022-12-20 09:30:00,1190,2,162
2022-07-06 12:16:06,LAX-MUC-12/23/2022-12/27/2022,LAX,MUC,12/23/2022,12/27/2022,1817,2022-12-23 06:00:00,930,1,2022-12-27 07:40:00,870,1,169
2022-07-06 12:17:13,LAX-MUC-12/30/2022-01/03/2023,LAX,MUC,12/30/2022,01/03/2023,1724,2022-12-30 06:00:00,930,1,2023-01-03 09:30:00,1105,1,176
2022-07-06 12:18:19,LAX-MUC-01/06/2023-01/10/2023,LAX,MUC,01/06/2023,01/10/2023,1344,2023-01-06 06:00:00,930,1,2023-01-10 09:30:00,1105,1,183
2022-07-06 12:20:28,BOS-SNA-07/15/2022-07/24/2022,BOS,SNA,07/15/2022,07/24/2022,867,2022-07-15 05:30:00,486,1,2022-07-24 07:53:00,780,1,8
2022-07-06 12:21:31,BOS-SNA-07/22/2022-07/31/2022,BOS,SNA,07/22/2022,07/31/2022,776,2022-07-22 05:30:00,486,1,2022-07-31 13:11:00,462,1,15
2022-07-06 12:22:32,BOS-SNA-07/29/2022-08/07/2022,BOS,SNA,07/29/2022,08/07/2022,864,2022-07-29 06:44:00,695,1,2022-08-07 16:44:00,610,1,22
2022-07-06 12:23:33,BOS-SNA-08/05/2022-08/14/2022,BOS,SNA,08/05/2022,08/14/2022,833,2022-08-05 06:15:00,483,1,2022-08-14 13:06:00,828,1,29
2022-07-06 12:24:34,BOS-SNA-08/12/2022-08/21/2022,BOS,SNA,08/12/2022,08/21/2022,774,2022-08-12 05:30:00,486,1,2022-08-21 16:44:00,603,1,36
2022-07-06 12:25:35,BOS-SNA-08/19/2022-08/28/2022,BOS,SNA,08/19/2022,08/28/2022,709,2022-08-19 06:40:00,492,1,2022-08-28 07:52:00,587,1,43
2022-07-06 12:26:37,BOS-SNA-08/26/2022-09/04/2022,BOS,SNA,08/26/2022,09/04/2022,602,2022-08-26 06:40:00,492,1,2022-09-04 09:25:00,485,1,50
2022-07-06 12:28:30,BOS-SNA-09/09/2022-09/18/2022,BOS,SNA,09/09/2022,09/18/2022,569,2022-09-09 05:30:00,496,1,2022-09-18 08:55:00,600,1,64
2022-07-06 12:29:28,BOS-SNA-09/16/2022-09/25/2022,BOS,SNA,09/16/2022,09/25/2022,614,2022-09-16 05:30:00,496,1,2022-09-25 12:19:00,838,1,71
2022-07-06 12:30:30,BOS-SNA-09/23/2022-10/02/2022,BOS,SNA,09/23/2022,10/02/2022,634,2022-09-23 05:30:00,496,1,2022-10-02 08:59:00,556,1,78
2022-07-06 12:31:30,BOS-SNA-09/30/2022-10/09/2022,BOS,SNA,09/30/2022,10/09/2022,639,2022-09-30 05:30:00,496,1,2022-10-09 12:29:00,854,1,85
2022-07-06 12:32:31,BOS-SNA-10/07/2022-10/16/2022,BOS,SNA,10/07/2022,10/16/2022,794,2022-10-07 07:10:00,525,1,2022-10-16 12:29:00,854,1,92
2022-07-06 12:33:33,BOS-SNA-10/14/2022-10/23/2022,BOS,SNA,10/14/2022,10/23/2022,632,2022-10-14 05:30:00,501,1,2022-10-23 07:45:00,615,1,99
2022-07-06 12:34:35,BOS-SNA-10/21/2022-10/30/2022,BOS,SNA,10/21/2022,10/30/2022,612,2022-10-21 05:30:00,501,1,2022-10-30 19:40:00,436,1,106
2022-07-06 12:35:36,BOS-SNA-10/28/2022-11/06/2022,BOS,SNA,10/28/2022,11/06/2022,612,2022-10-28 05:30:00,501,1,2022-11-06 19:40:00,436,1,113
2022-07-06 12:36:37,BOS-SNA-11/04/2022-11/13/2022,BOS,SNA,11/04/2022,11/13/2022,612,2022-11-04 16:14:00,524,1,2022-11-13 19:40:00,436,1,120
2022-07-06 12:37:38,BOS-SNA-11/11/2022-11/20/2022,BOS,SNA,11/11/2022,11/20/2022,697,2022-11-11 05:46:00,475,1,2022-11-20 10:57:00,435,1,127
2022-07-06 12:38:39,BOS-SNA-11/18/2022-11/27/2022,BOS,SNA,11/18/2022,11/27/2022,970,2022-11-18 05:46:00,475,1,2022-11-27 19:40:00,436,1,134
2022-07-06 12:39:41,BOS-SNA-11/25/2022-12/04/2022,BOS,SNA,11/25/2022,12/04/2022,580,2022-11-25 10:00:00,469,1,2022-12-04 12:54:00,411,1,141
2022-07-06 12:40:41,BOS-SNA-12/02/2022-12/11/2022,BOS,SNA,12/02/2022,12/11/2022,560,2022-12-02 05:46:00,475,1,2022-12-11 12:54:00,411,1,148
2022-07-06 12:41:41,BOS-SNA-12/09/2022-12/18/2022,BOS,SNA,12/09/2022,12/18/2022,560,2022-12-09 05:46:00,475,1,2022-12-18 08:11:00,413,1,155
2022-07-06 12:42:40,BOS-SNA-12/16/2022-12/25/2022,BOS,SNA,12/16/2022,12/25/2022,552,2022-12-16 10:00:00,469,1,2022-12-25 12:54:00,411,1,162
2022-07-06 12:43:41,BOS-SNA-12/23/2022-01/01/2023,BOS,SNA,12/23/2022,01/01/2023,883,2022-12-23 05:00:00,530,1,2023-01-01 06:50:00,427,1,169
2022-07-06 12:44:42,BOS-SNA-12/30/2022-01/08/2023,BOS,SNA,12/30/2022,01/08/2023,652,2022-12-30 05:00:00,530,1,2023-01-08 11:46:00,523,1,176
2022-07-06 12:45:44,BOS-SNA-01/06/2023-01/15/2023,BOS,SNA,01/06/2023,01/15/2023,494,2023-01-06 06:00:00,489,1,2023-01-15 12:54:00,411,1,183
2022-07-07 08:46:42,SNA-PHX-07/14/2022-07/18/2022,SNA,PHX,07/14/2022,07/18/2022,238,2022-07-14 16:44:00,84,0,2022-07-18 14:00:00,79,0,6
2022-07-07 08:47:34,SNA-PHX-07/21/2022-07/25/2022,SNA,PHX,07/21/2022,07/25/2022,274,2022-07-21 16:44:00,84,0,2022-07-25 14:00:00,79,0,13
2022-07-07 08:48:28,SNA-PHX-07/28/2022-08/01/2022,SNA,PHX,07/28/2022,08/01/2022,250,2022-07-28 10:17:00,78,0,2022-08-01 10:18:00,88,0,20
2022-07-07 08:49:23,SNA-PHX-08/04/2022-08/08/2022,SNA,PHX,08/04/2022,08/08/2022,250,2022-08-04 13:06:00,79,0,2022-08-08 14:00:00,79,0,27
2022-07-07 08:50:18,SNA-PHX-08/11/2022-08/15/2022,SNA,PHX,08/11/2022,08/15/2022,274,2022-08-11 16:44:00,84,0,2022-08-15 10:18:00,88,0,34
2022-07-07 08:51:12,SNA-PHX-08/18/2022-08/22/2022,SNA,PHX,08/18/2022,08/22/2022,234,2022-08-18 12:42:00,76,0,2022-08-22 14:02:00,78,0,41
2022-07-07 08:52:05,SNA-PHX-08/25/2022-08/29/2022,SNA,PHX,08/25/2022,08/29/2022,258,2022-08-25 16:44:00,82,0,2022-08-29 14:02:00,78,0,48
2022-07-07 08:52:58,SNA-PHX-09/01/2022-09/05/2022,SNA,PHX,09/01/2022,09/05/2022,338,2022-09-01 12:42:00,76,0,2022-09-05 10:25:00,87,0,55
2022-07-07 08:53:50,SNA-PHX-09/08/2022-09/12/2022,SNA,PHX,09/08/2022,09/12/2022,238,2022-09-08 16:44:00,78,0,2022-09-12 14:02:00,78,0,62
2022-07-07 08:54:44,SNA-PHX-09/15/2022-09/19/2022,SNA,PHX,09/15/2022,09/19/2022,218,2022-09-15 12:19:00,87,0,2022-09-19 20:15:00,77,0,69
2022-07-07 08:55:37,SNA-PHX-09/22/2022-09/26/2022,SNA,PHX,09/22/2022,09/26/2022,238,2022-09-22 12:19:00,87,0,2022-09-26 14:02:00,78,0,76
2022-07-07 08:56:32,SNA-PHX-09/29/2022-10/03/2022,SNA,PHX,09/29/2022,10/03/2022,259,2022-09-29 12:19:00,87,0,2022-10-03 16:45:00,78,0,83
2022-07-07 08:57:26,SNA-PHX-10/06/2022-10/10/2022,SNA,PHX,10/06/2022,10/10/2022,318,2022-10-06 12:29:00,82,0,2022-10-10 10:16:00,83,0,90
2022-07-07 08:58:21,SNA-PHX-10/13/2022-10/17/2022,SNA,PHX,10/13/2022,10/17/2022,289,2022-10-13 12:29:00,82,0,2022-10-17 14:02:00,79,0,97
2022-07-07 08:59:17,SNA-PHX-10/20/2022-10/24/2022,SNA,PHX,10/20/2022,10/24/2022,278,2022-10-20 12:29:00,82,0,2022-10-24 16:45:00,81,0,104
2022-07-07 09:00:11,SNA-PHX-10/27/2022-10/31/2022,SNA,PHX,10/27/2022,10/31/2022,248,2022-10-27 12:29:00,82,0,2022-10-31 20:05:00,82,0,111
2022-07-07 09:01:04,SNA-PHX-11/03/2022-11/07/2022,SNA,PHX,11/03/2022,11/07/2022,278,2022-11-03 12:54:00,81,0,2022-11-07 08:20:00,83,0,118
2022-07-07 09:01:58,SNA-PHX-11/10/2022-11/14/2022,SNA,PHX,11/10/2022,11/14/2022,278,2022-11-10 12:54:00,81,0,2022-11-14 10:50:00,79,0,125
2022-07-07 09:02:53,SNA-PHX-11/17/2022-11/21/2022,SNA,PHX,11/17/2022,11/21/2022,448,2022-11-17 12:54:00,81,0,2022-11-21 10:50:00,79,0,132
2022-07-07 09:03:48,SNA-PHX-11/24/2022-11/28/2022,SNA,PHX,11/24/2022,11/28/2022,390,2022-11-24 12:54:00,81,0,2022-11-28 10:50:00,79,0,139
2022-07-07 09:04:42,SNA-PHX-12/01/2022-12/05/2022,SNA,PHX,12/01/2022,12/05/2022,248,2022-12-01 12:54:00,81,0,2022-12-05 14:30:00,79,0,146
2022-07-07 09:05:35,SNA-PHX-12/08/2022-12/12/2022,SNA,PHX,12/08/2022,12/12/2022,248,2022-12-08 09:55:00,79,0,2022-12-12 14:30:00,79,0,153
2022-07-07 09:06:29,SNA-PHX-12/15/2022-12/19/2022,SNA,PHX,12/15/2022,12/19/2022,417,2022-12-15 12:54:00,81,0,2022-12-19 08:20:00,83,0,160
2022-07-07 09:07:24,SNA-PHX-12/22/2022-12/26/2022,SNA,PHX,12/22/2022,12/26/2022,480,2022-12-22 12:54:00,81,0,2022-12-26 10:50:00,79,0,167
2022-07-07 09:08:19,SNA-PHX-12/29/2022-01/02/2023,SNA,PHX,12/29/2022,01/02/2023,450,2022-12-29 12:54:00,81,0,2023-01-02 10:50:00,79,0,174
2022-07-07 09:09:14,SNA-PHX-01/05/2023-01/09/2023,SNA,PHX,01/05/2023,01/09/2023,260,2023-01-05 12:54:00,81,0,2023-01-09 10:50:00,79,0,181
2022-07-07 09:10:10,SNA-PHX-01/12/2023-01/16/2023,SNA,PHX,01/12/2023,01/16/2023,380,2023-01-12 12:54:00,81,0,2023-01-16 10:50:00,79,0,188
2022-07-07 09:11:15,LAX-ORD-07/14/2022-07/18/2022,LAX,ORD,07/14/2022,07/18/2022,614,2022-07-14 13:20:00,256,0,2022-07-18 11:10:00,444,1,6
2022-07-07 09:12:15,LAX-ORD-07/21/2022-07/25/2022,LAX,ORD,07/21/2022,07/25/2022,524,2022-07-21 17:50:00,248,0,2022-07-25 06:45:00,450,1,13
2022-07-07 09:13:23,LAX-ORD-07/28/2022-08/01/2022,LAX,ORD,07/28/2022,08/01/2022,588,2022-07-28 10:50:00,409,1,2022-08-01 07:19:00,262,0,20
2022-07-07 09:14:23,LAX-ORD-08/04/2022-08/08/2022,LAX,ORD,08/04/2022,08/08/2022,622,2022-08-04 17:50:00,248,0,2022-08-08 13:19:00,253,0,27
2022-07-07 09:15:21,LAX-ORD-08/11/2022-08/15/2022,LAX,ORD,08/11/2022,08/15/2022,524,2022-08-11 16:35:00,248,0,2022-08-15 06:54:00,441,1,34
2022-07-07 09:16:21,LAX-ORD-08/18/2022-08/22/2022,LAX,ORD,08/18/2022,08/22/2022,515,2022-08-18 17:50:00,242,0,2022-08-22 08:25:00,263,0,41
2022-07-07 09:17:22,LAX-ORD-08/25/2022-08/29/2022,LAX,ORD,08/25/2022,08/29/2022,431,2022-08-25 17:50:00,242,0,2022-08-29 19:34:00,261,0,48
2022-07-07 09:18:21,LAX-ORD-09/01/2022-09/05/2022,LAX,ORD,09/01/2022,09/05/2022,648,2022-09-01 13:28:00,250,0,2022-09-05 09:55:00,468,1,55
2022-07-07 09:19:21,LAX-ORD-09/08/2022-09/12/2022,LAX,ORD,09/08/2022,09/12/2022,421,2022-09-08 08:25:00,356,1,2022-09-12 20:31:00,264,0,62
2022-07-07 09:20:21,LAX-ORD-09/15/2022-09/19/2022,LAX,ORD,09/15/2022,09/19/2022,472,2022-09-15 16:51:00,245,0,2022-09-19 07:15:00,257,0,69
2022-07-07 09:21:21,LAX-ORD-09/22/2022-09/26/2022,LAX,ORD,09/22/2022,09/26/2022,404,2022-09-22 08:25:00,356,1,2022-09-26 20:31:00,264,0,76
2022-07-07 09:22:21,LAX-ORD-09/29/2022-10/03/2022,LAX,ORD,09/29/2022,10/03/2022,472,2022-09-29 07:15:00,249,0,2022-10-03 13:20:00,264,0,83
2022-07-07 09:23:23,LAX-ORD-10/06/2022-10/10/2022,LAX,ORD,10/06/2022,10/10/2022,491,2022-10-06 16:20:00,345,1,2022-10-10 20:55:00,261,0,90
2022-07-07 09:24:23,LAX-ORD-10/13/2022-10/17/2022,LAX,ORD,10/13/2022,10/17/2022,451,2022-10-13 08:00:00,376,1,2022-10-17 13:30:00,268,0,97
2022-07-07 09:25:25,LAX-ORD-10/20/2022-10/24/2022,LAX,ORD,10/20/2022,10/24/2022,442,2022-10-20 08:00:00,243,0,2022-10-24 13:30:00,268,0,104
2022-07-07 09:26:24,LAX-ORD-10/27/2022-10/31/2022,LAX,ORD,10/27/2022,10/31/2022,395,2022-10-27 08:00:00,243,0,2022-10-31 22:00:00,271,0,111
2022-07-07 09:27:24,LAX-ORD-11/03/2022-11/07/2022,LAX,ORD,11/03/2022,11/07/2022,472,2022-11-03 11:40:00,245,0,2022-11-07 11:45:00,264,0,118
2022-07-07 09:28:25,LAX-ORD-11/10/2022-11/14/2022,LAX,ORD,11/10/2022,11/14/2022,451,2022-11-10 08:10:00,350,1,2022-11-14 11:45:00,264,0,125
2022-07-07 09:29:26,LAX-ORD-11/17/2022-11/21/2022,LAX,ORD,11/17/2022,11/21/2022,472,2022-11-17 08:17:00,243,0,2022-11-21 11:45:00,264,0,132
2022-07-07 09:30:25,LAX-ORD-11/24/2022-11/28/2022,LAX,ORD,11/24/2022,11/28/2022,522,2022-11-24 08:17:00,243,0,2022-11-28 06:55:00,268,0,139
2022-07-07 09:31:21,LAX-ORD-12/01/2022-12/05/2022,LAX,ORD,12/01/2022,12/05/2022,451,2022-12-01 08:10:00,350,1,2022-12-05 11:45:00,264,0,146
2022-07-07 09:32:22,LAX-ORD-12/08/2022-12/12/2022,LAX,ORD,12/08/2022,12/12/2022,451,2022-12-08 08:10:00,350,1,2022-12-12 11:45:00,264,0,153
2022-07-07 09:33:24,LAX-ORD-12/15/2022-12/19/2022,LAX,ORD,12/15/2022,12/19/2022,501,2022-12-15 13:31:00,249,0,2022-12-19 16:35:00,430,1,160
2022-07-07 09:34:25,LAX-ORD-12/22/2022-12/26/2022,LAX,ORD,12/22/2022,12/26/2022,621,2022-12-22 18:05:00,234,0,2022-12-26 08:20:00,425,1,167
2022-07-07 09:35:25,LAX-ORD-12/29/2022-01/02/2023,LAX,ORD,12/29/2022,01/02/2023,591,2022-12-29 15:25:00,240,0,2023-01-02 09:50:00,410,1,174
2022-07-07 09:36:24,LAX-ORD-01/05/2023-01/09/2023,LAX,ORD,01/05/2023,01/09/2023,472,2023-01-05 10:00:00,240,0,2023-01-09 22:00:00,271,0,181
2022-07-07 09:37:25,LAX-ORD-01/12/2023-01/16/2023,LAX,ORD,01/12/2023,01/16/2023,452,2023-01-12 08:17:00,243,0,2023-01-16 20:15:00,271,0,188
2022-07-07 09:38:36,SFO-IAD-07/14/2022-07/18/2022,SFO,IAD,07/14/2022,07/18/2022,920,2022-07-14 13:29:00,471,1,2022-07-18 17:30:00,483,1,6
